File #,Action Date,Title,Vote
200825,10/27/2020,"Hearing of persons interested in or objecting to the determination of exemption from environmental review under the California Environmental Quality Act issued as a Categorical Exemption by the Planning Department on April 8, 2019, for the proposed project at 617 Sanchez Street, Assessor’s Parcel Block No. 3600, Lot No. 055; to demolish an existing two-story, one family house and construct a new four-story single family dwelling approximately 30 feet in height and consisting of 4,149 square feet within the RH-1 (Residential House, One-Family-Detached) Zoning District and a 40-X Height and Bulk",Aye
200826,10/27/2020,Motion affirming the determination by the Planning Department that the proposed project at 617 Sanchez Street is categorically exempt from further environmental review.,Aye
200827,10/27/2020,"Motion conditionally reversing the determination by the Planning Department that the proposed project at 617 Sanchez Street is categorically exempt from further environmental review, subject to the adoption of written findings of the Board in support of this determination.",Aye
200828,10/27/2020,Motion directing the Clerk of the Board to prepare findings reversing the determination by the Planning Department that the proposed project at 617 Sanchez Street is categorically exempt from further environmental review.,Aye
200948,10/27/2020,"Ordinance amending the Administrative Code to require sellers of multifamily residential buildings to provide a new right of first offer and right of first refusal to qualified nonprofit organizations if a multifamily residential building is not under contract or remains unsold after one year and after each year thereafter; require sellers to provide additional disclosures to qualified nonprofit organizations; provide information to current tenants, and assist qualified nonprofits with due diligence; and allow multifamily residential buildings acquired by qualified nonprofit organizations unde",Aye
201202,10/27/2020,"Resolution condemning the hostile military attacks escalating the conflict between Azerbaijan and Armenia; affirming support of House Resolution 1165, authored by Congresswoman Jackie Speier; and urging the United States to help broker a peaceful resolution and return to a ceasefire agreement.",Aye
200700,10/27/2020,"Ordinance accepting certain public infrastructure improvements for purposes of City maintenance and liability, including the streets and stormwater pump station in the Mission Bay South Redevelopment Plan, as listed herein; declaring City property and additional property as shown on official Public Works maps as open public right-of-way; dedicating the public infrastructure associated with the projects listed herein for public use and designating such public infrastructure for public street and roadway purposes; establishing official public right-of-way widths and street grades; amending Ordin",Aye
200735,10/27/2020,"Ordinance amending the Police Code to make it unlawful to cause a peace officer to contact a person with the specific intent to discriminate against the person on the basis of the person’s race, color, ancestry, ethnicity, national origin, place of birth, sex, age, religion, creed, disability, sexual orientation, gender identity, weight, or height; and creating a civil cause of action and providing for damages for violating the prohibition.",Aye
200949,10/27/2020,Ordinance amending the Administrative Code to prohibit the Mayor from designating the department head as the Mayor’s designee regarding contracting decisions and other matters in which the Mayor has discretion to delegate a designee to review a department head’s proposals.,Aye
201006,10/27/2020,"Ordinance appropriating $149,750,000 of Certificates of Participation proceeds for Department of Public Health to fund improvements to facilities for the 101 Grove Exit Project and the San Francisco General Hospital Chiller and Cooling Tower Replacement Project in Fiscal Year (FY) 2020-2021; and placing these funds on Controller’s Reserve pending the sale of the Certificates of Participation.",Aye
201007,10/27/2020,"Ordinance authorizing the execution and delivery of Certificates of Participation, in one or more series on a tax-exempt and/or taxable basis and from time to time, evidencing and representing an aggregate principal amount of not to exceed $157,000,000 to finance and refinance certain capital improvement projects, including but not limited to certain projects generally known as the Homeless Services Center, Laguna Honda Hospital Wings Reuse Project, AITC Immunization and Travel Clinic Relocation, and San Francisco General Hospital Chiller and Cooling Tower Replacement Project, approving the fo",Aye
201023,10/27/2020,"Ordinance authorizing settlement of the lawsuit filed by Federal Insurance Company, as subrogee of CCT Enterprises LLC, against the City and County of San Francisco for $90,000; the lawsuit was filed on September 12, 2019, in San Francisco Superior Court, Case No. CGC-19-579231; entitled Federal Insurance Company, as subrogee of CCT Enterprises LLC v. City and County of San Francisco, et al.; the lawsuit involves alleged property damage due to a ruptured water service lateral.",Aye
