File #,Action Date,Title,Vote
201195,11/10/2020,"Resolution authorizing the Office of the District Attorney to accept and expend an in-kind gift estimated at $250,000 from the University of San Francisco School of Law’s Racial Justice Clinic to hire two staff attorneys to support the District Attorney’s efforts to evaluate and remedy cases involving a claim or excessive sentence or wrongful conviction.",Aye
200761,11/10/2020,Ordinance amending the Administrative Code to establish the Workforce Education and Recovery Fund.,Aye
200896,11/10/2020,"Ordinance amending Administrative Code, Chapter 28, to add a Contractor’s prohibited provision of gifts or money to a public official as an express ground for debarment and revising debarment procedures; to amend the definition of “Contractor” by expressly including grant applicants and grantees in the defined term; and to add provisions authorizing suspension of a Contractor from participating in the procurement process for entering into City contracts or applying for grants if the Contractor is the subject of a criminal or civil charge brought by a government agency against the Contractor al",Aye
201033,11/10/2020,"Ordinance amending the Planning Code to designate the “History of Medicine in California” frescoes in Toland Hall auditorium in UC Hall, 533 Parnassus Avenue (“History of Medicine in California” frescoes), Assessor’s Parcel Block No. 2634A, Lot No. 011, as a Landmark consistent with the standards set forth in Article 10 of the Planning Code; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience, and welfare findings under Planning Code, Section 302, and findings of consistency with the General Plan, and the ei",Aye
201150,11/10/2020,"Reenactment of emergency ordinance (Ordinance No. 162-20) to temporarily protect workers from adverse action if they test positive for COVID-19, are isolating or quarantining, or have previously isolated or quarantined, due to COVID-19 symptoms or exposure; and to protect applicants from discrimination if they test positive for COVID-19, are isolating or quarantining, or have previously isolated or quarantined, due to COVID-19 symptoms or exposure.",Aye
201056,11/10/2020,Ordinance amending the Administrative Code to temporarily restrict landlords from evicting commercial tenants for non-payment of rent that was not paid due to the COVID-19 pandemic.,Aye
201270,11/10/2020,"Resolution urging the San Francisco Municipal Transportation Agency (SFMTA) to codify and to implement a proactive approach for reducing posted speed limits citywide under their existing authority, and to implement coordinated traffic signal timing to reduce vehicle speeds citywide.",Aye
201276,11/10/2020,"Resolution calling for a citywide recommitment to Vision Zero and urging the Mayor, San Francisco Municipal Transportation Agency (SFMTA), the Department of Public Health, and other Vision Zero partner agencies to further advance the updated Action Strategy to reduce and end traffic fatalities by 2024 through an evolved approach that is bold, proactive, and strategic in quickly improving street conditions and advancing longer-term transformative policies for safer streets.",Aye
201216,11/10/2020,"Motion approving Final Map No. 9935, a 22 residential unit and two commercial unit, mixed-use condominium project, located at 2301 Lombard Street, being a merger and resubdivision of Assessor’s Parcel Block No. 0512, Lot No. 031; and adopting findings pursuant to the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye
201246,11/10/2020,"Motion approving Final Map No. 10057, a six residential unit condominium project, located at 953 Treat Avenue, being a merger and resubdivision of Assessor’s Parcel Block No. 3639, Lot Nos. 027 and 028; and adopting findings pursuant to the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye
201269,11/10/2020,Resolution condemning the recent attacks on San Francisco Board of Education Members and elected leaders after a vote temporarily ending Lowell High School’s merit-based admission process.,Aye
201272,11/10/2020,Motion concurring in actions taken by the Mayor in the Thirty-First Supplement to the Proclamation of Emergency to meet the ongoing local emergency related to the novel coronavirus COVID-19 pandemic by extending the cap on third-party food delivery fees until restaurants are allowed to operate at 100% of maximum occupancy; extending the paid furlough program for City employees; and reauthorizing the program allowing City employees to accrue excess vacation leave.,Aye
201275,11/10/2020,"Motion adopting findings in support of the Board of Supervisors’ disapproval of the decision of the Planning Commission by its Motion No. 20769, approving a Conditional Use Authorization, identified as Planning Case No. 2018-012648CUA, for a proposed project located at 2001-37th Avenue; and conditionally approving a Conditional Use Authorization for the same Planning Case and property with different conditions; adopting findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and affirming the Planning Department’s determination under the",Aye
200787,11/5/2020,"Ordinance amending the Administrative Code to require notification to prequalified contractors and written documentation of contractor selection from pre-qualified lists, and written documentation of contractor selection for work assigned under as-needed Public Works professional services contracts; and to require the Controller to audit such selection documentation.",Aye
